AIRPORT_ID,DESCRIPTION,ICAO_CODE,USABLE_FOR_WEATHER,STATUS_REASON,MATCH_METHOD,CONFIDENCE
14142,"Planadas, Colombia: Planadas Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14143,"Plattsburgh, NY: Clinton County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14144,"Planeta Rica, Colombia: Planeta Rica Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14145,"Plymouth, United Kingdom: Plymouth Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14147,"Point Lookout, MO: M Graham Clark Downtown",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14148,"Ponta Pelada, Brazil: Campo Ponta Pelada",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14149,"Palembang, Indonesia: Sultan Mahmud Badaruddin II",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14150,"Pellston, MI: Pellston Regional Emmet County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14151,"Port Lincoln, Australia: Port Lincoln Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14152,"Palanga, Lithuania: Palanga International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14153,"Providenciales, Turks and Caicos Islands: Providenciales International",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
14154,"Plato, Colombia: Las Flores",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14155,"Belo Horizonte, Brazil: Pampulha Carlos Drummond de Andrade",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14156,"Palu, Indonesia: Palu Celebes-Mutiara Indon.",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14157,"Plymouth, IN: Plymouth Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14158,"Port Elizabeth, South Africa: Chief Dawid Stuurman International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14159,"Pemba Island, Tanzania: Pemba",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14160,"Pembina, ND: Pembina Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14161,"Puerto Montt, Chile: El Tepual International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14162,"Palmdale, CA: Palmdale USAF Plant 42",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14163,"Parma, Italy: Parma Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14164,"Ponta Pora, Brazil: Ponta Pora International",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14165,"Portsmouth, OH: Greater Portsmouth Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14166,"Palma Mallorca, Spain: Palma de Mallorca",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14167,"Port Moller, AK: Port Moller Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14168,"Palermo, Italy: Palermo Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14169,"Pimaga, Papua New Guinea: Pimaga Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14170,"Perito Moreno, Argentina: Perito Moreno Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14171,"Palmerston, New Zealand: Palmerston North",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14172,"Palmyra, Syria: Palmyra Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14173,"Paimiut, AK: Paimiut Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14174,"Porlamar, Venezuela: General Santiago Marino International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14175,"Palmas, Brazil: Palmas Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14176,"El Tehuelche, Argentina: Puerto Madryn",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14177,"Palmar, Costa Rica: Palmar Sur",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14178,"Pamplona, Spain: Pamplona Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14179,"Porto Nacional, Brazil: Porto Nacional Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14180,"Ponca City, OK: Ponca City Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14181,"Punta Gorda, Belize: Punta Gorda Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14182,"Philadelphia, PA: Northeast Philadelphia",KPHL,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14183,"Peterson's Point, AK: Peterson's Point Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14184,"Paranagua, Brazil: Paranagua Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14185,"Phnom Penh, Cambodia: Phnom Penh International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14186,"Pohnpei, Federated States of Micronesia: Pohnpei International",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
14187,"Pontianak, Indonesia: Supadio",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14188,"Pantelleria, Italy: Pantelleria Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14189,"Pinotepa, Mexico: Pinotepa Nacional",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14190,"Popondetta, Papua New Guinea: Girua",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14191,"Pune, India: Pune Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14192,"Pointe Noire, Congo (Brazaville): Antonio Agostinho Neto",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14193,"Pensacola, FL: Pensacola International",KPNS,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14194,"Sherman-Denison, TX: Sherman-Denison Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14195,"Petrolina, Brazil: Petrolina Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14196,"Porto Alegre, Brazil: Salgado Filho International",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14197,"Fayetteville, NC: Pope AAF",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14198,"La Verne, CA: Brackett Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14199,"Port Frederick, AK: Port Frederick Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14200,"Fort Polk, LA: Maks AAF",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14201,"Poplar Bluff, MO: Hayes Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14202,"Port Gentil, Gabon: Port Gentil Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
14203,"Pocahontas, IA: Pocahontas Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14204,"Potosi, Bolivia: Capitan Nicolas Rojas",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14205,"Pemba, Mozambique: Pemba Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14206,"Port Moresby, Papua New Guinea: Port Moresby International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14207,"Puerto Plata, Dominican Republic: Gregorio Luperon International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14208,"Polk Inlet, AK: Polk Inlet Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14209,"Pori, Finland: Pori Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14210,"Port of Spain, Trinidad and Tobago: Piarco",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14211,"Port Antonio, Jamaica: Ken Jones",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14212,"Poughkeepsie, NY: Hudson Valley Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14213,"Portoroz, Slovenia: Portoroz Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14214,"Pontoise, France: Pontoise Cormeilles en Vexin",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14215,"Powell, WY: Powell Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14216,"Poznan, Poland: Lawica",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14217,"Pres. Prudente, Brazil: A. de Barros",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14218,"Prospect Creek, AK: Prospect Creek Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14219,"Humacao, PR: Palmas del Mar Airstrip",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,NO_MATCH,UNKNOWN
14220,"Puerto Penasco, Mexico: Puerto Penasco Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14221,"Parsons, KS: Tri City",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14222,"Pago Pago, TT: Pago Pago International",NOT_FOUND,NO,NO_ICAO_CODE,NON_US_STATE,UNKNOWN
14223,"Pompano Beach, FL: Pompano Beach Airpark",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14224,"Popayan, Colombia: Machangara",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14225,"Powell Point, The Bahamas: Powell Point Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14226,"Proserpine, Australia: Proserpine Whitsunday Coast",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14227,"Puerto Princesa, Philippines: Puerto Princesa International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14228,"Papeete, French Polynesia: Tahiti Faa'a",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14229,"Port Protection, AK: Port Protection Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14230,"Puerto Paez, Venezuela: Puerto Paez Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14231,"Presque Isle/Houlton, ME: Presque Isle International",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14232,"Palenque, Mexico: Palenque Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14233,"Port Macquarie, Australia: Port Macquarie Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14234,"Pilot Station, AK: Pilot Station Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14235,"Parana, Argentina: General Urquiza",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14236,"Paso Robles, CA: Paso Robles Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14237,"Prescott, AZ: Prescott Regional Ernest A Love Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14238,"Pine Ridge, SD: Pine Ridge Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14239,"Prague, Czech Republic: Ruzyne",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14240,"Praslin, Seychelles: Praslin Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14241,"Capri, Italy: Capri Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14243,"Pristina, Kosovo: Pristina International",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
14244,"Point Retreat, AK: Coast Guard Heliport",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,NO_MATCH,UNKNOWN
14245,"Pyay, Burma: Pyay Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14246,"Prerov, Czech Republic: Prerov Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14247,"Paris, TX: Cox Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14248,"Pretoria, South Africa: Wonderboom",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14249,"Prineville, OR: Prineville Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14250,"Pisa, Italy: Pisa Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14251,"Philipsburg, PA: Mid State",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14252,"Pasco/Kennewick/Richland, WA: Tri Cities",KPSC,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14253,"Port Said, Egypt: Port Said Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14254,"Ponce, PR: Mercedita",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14255,"Pittsfield, MA: Pittsfield Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14256,"Petersburg, AK: Petersburg James A Johnson",PAPG,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14257,"Pasni, Pakistan: Pasni Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14258,"Dublin, VA: New River Valley",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14259,"Portsmouth, NH: Portsmouth International at Pease",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14260,"Palestine, TX: Palestine Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14261,"Pasto, Colombia: Pasto Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14262,"Palm Springs, CA: Palm Springs International",KPSP,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14263,"Pescara, Italy: Pescara Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14264,"Posadas, Argentina: Posadas Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14265,"Palacios, TX: Palacios Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14266,"Stanley, Falkland Islands (Islas Malvinas): Stanley Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
14267,"Puerto Suarez, Bolivia: Tte Av Salvador Ogaya G International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14268,"Port Alsworth, AK: Port Alsworth Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14269,"Port Alice, AK: Port Alice Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14270,"Port Alexander, AK: Port Alexander Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14271,"Malolo Lailai, Fiji: Malolo Lailai Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14272,"Polokwane, South Africa: Polokwane International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14273,"Port Heiden, AK: Port Heiden Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14274,"Portland, Australia: Portland Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14275,"Pontiac, MI: Oakland County International",KOAK,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14276,"Port Armstrong, AK: Port Armstrong Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14277,"Patterson, LA: Harry P Williams Memorial",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14278,"Pointe A Pitre, Guadeloupe: Guadeloupe Maryse Conde",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
14279,"Pleasant Harbour, AK: Pleasant Harbour Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14280,"Pittsburg, KS: Atkinson Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14281,"Pratt, KS: Pratt Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14282,"Platinum, AK: Platinum Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14283,"Porterville, CA: Porterville Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14284,"Pottstown, PA: Heritage Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14285,"Pitalito, Colombia: Contador",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14286,"Panama City, Panama: Tocumen International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14287,"Pastaza, Ecuador: Rio Amazonas",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14288,"Pueblo, CO: Pueblo Memorial",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14289,"Price, UT: Carbon County Regional/Buck Davis Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14290,"Puerto Deseado, Argentina: Puerto Deseado Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14291,"Pau, France: Pau Pyrenees",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14292,"Port Augusta, Australia: Port Augusta Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14293,"Punta Cana, Dominican Republic: Punta Cana International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14294,"Pukarua, French Polynesia: Pukarua Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14295,"Poulsbo, WA: Port of Poulsbo Marina Moorage Seaplane Base",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,NO_MATCH,UNKNOWN
14296,"Prudhoe Bay, AK: Prudhoe Bay Airport",PASC,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14297,"Punta Arenas, Chile: Carlos Ibanez del Campo International",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14298,"Puerto Rico, Bolivia: Puerto Rico Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14299,"Busan, South Korea: Gimhae International",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14300,"Puttaparthi, India: Puttaprathe",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14301,"Puerto Asis, Colombia: Puerto Asis Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14302,"Poum, New Caledonia: Poum Sommet",NOT_FOUND,NO,NO_ICAO_CODE,NO_STATE_CODE,UNKNOWN
14303,"Pullman, WA: Pullman Moscow Regional",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14304,"Pula, Croatia: Pula Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14305,"Puerto Cabezas, Nicaragua: Puerto Cabezas Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14306,"Provincetown, MA: Provincetown Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14307,"Providence, RI: Rhode Island Tf Green International",KPVD,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14308,"Placerville, CA: Placerville Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14309,"Shanghai, China: Pudong",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14310,"Porto Velho, Brazil: Governador Jorge Teixeira de Oliveira",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14311,"Preveza, Greece: Aktion",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14312,"Puerto Vallarta, Mexico: Puerto Vallarta International",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14313,"Provideniya, Russia: Provideniya Bay",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14314,"Provo, UT: Provo Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14315,"Plainview, TX: Hale County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14316,"Pope Vanoy, AK: Pope Vanoy Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14317,"Painesville, OH: Casement",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14318,"Oklahoma City, OK: Wiley Post",KOKC,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14319,"Pevek, Russia: Pevek Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14320,"Chicago, IL: Chicago Executive",KORD,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14321,PDX,KPWM,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14322,"Big Port Walter, AK: Big and Little Port Walter",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14323,"Bremerton, WA: Bremerton National",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14324,"Puerto Escondido, Mexico: Puerto Escondido International",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14325,"Porto Santo, Portugal: Porto Santo Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14326,"Pleiku, Vietnam: Pleiku Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14327,"Port Ashton, AK: Port Ashton Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14328,"Jeypore, India: Jeypore Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14329,"Puerto Ayacucho, Venezuela: Puerto Ayacucho Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14330,"Polyarnyj, Russia: Polyarnyj Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14331,"Perry Island, AK: Perry Island Seaplane Base",NOT_FOUND,NO,PRIVATE/SPECIAL_USE,NO_MATCH,UNKNOWN
14332,"Plymouth, MA: Plymouth Municipal",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14333,"Pyrgos, Greece: Andravida",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14334,"Paz de Ariporo, Colombia: Paz de Ariporo Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14335,"Pietermaritzburg, South Africa: Pietermaritzburg Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14336,"Penzance, United Kingdom: Penzance Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14337,"Puerto Ordaz, Venezuela: General Manuel Carlos Piar",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14338,"Port Sudan, Sudan: Port Sudan Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14339,"Piestany, Slovakia: Piestany Airport",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14341,"Jackpot, NV: Jackpot/Hayden Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14343,"Alcantara, Brazil: Centro de Lancamento de Alcantara",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14344,"Globe, AZ: San Carlos Apache",KSAN,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14345,"Port Clinton, OH: Erie Ottawa International",KERI,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14346,"Kelleys Island, OH: Kelleys Island Land Field",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14347,"Lyndonville, VT: Caledonia County",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14348,"Houston, TX: Astrodomain Helipad",KIAH,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14352,"Marina del Ray, CA: Marina del Ray Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14355,"Bella Coola, Canada: Bella Coola Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14358,"Lathrop Wells, NV: Jackass Aeropark",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14359,"Green River, UT: Oman Ranch",NOT_FOUND,NO,NO_ICAO_CODE,INTERNATIONAL,UNKNOWN
14360,"Put-In-Bay, OH: Put-In-Bay Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14361,"Middle Bass Island, OH: Middle Bass Island Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14365,"Indian Creek, ID: Indian Creek Usfs",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
14366,"Abilene, KS: Abilene Airport",KABI,YES,ASOS_AVAILABLE,DIRECT_MATCH,HIGH
14367,"North Bass Island, OH: North Bass Island Airport",NOT_FOUND,NO,NO_ICAO_CODE,NO_MATCH,UNKNOWN
14368,"Mont Laurier, Canada: Mont Laurier Airport",NOT_FOUND,NO,INTERNATIONAL,INTERNATIONAL,UNKNOWN
